Plan_ID,Issuer_ID,State,Issuer_Name,Plan_Type,Metal_Level,Exchange_Type,Individual/SHOP,ML_Anomaly_Score,ML_Anomaly_Severity,Evidence_Count,Evidence_Severity,Evidence_Types,Evidence_Features,Evidence_Details,Evidence_Summary
27409HI0080001,27409,HI,Guardian Life Insurance Company of America,PPO,Low,SPE,Individual,0.0607873824996214,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""28 important data fields are missing or unavailable."", ""value"": 28.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 100.0%."", ""value"": 1.0}]",28 important data fields are missing or unavailable. Important missingness rate is 100.0%.
27409HI0090001,27409,HI,Guardian Life Insurance Company of America,PPO,Low,SPE,Individual,0.0607873824996214,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""28 important data fields are missing or unavailable."", ""value"": 28.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 100.0%."", ""value"": 1.0}]",28 important data fields are missing or unavailable. Important missingness rate is 100.0%.
28415OR0260001,28415,OR,"Oregon Dental Service, DBA Delta Dental Plan of Oregon",PPO,Low,SBE-FP,Individual,0.0019814965284918,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""9 important data fields are missing or unavailable."", ""value"": 9.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 32.1%."", ""value"": 0.3214285714285714}]",9 important data fields are missing or unavailable. Important missingness rate is 32.1%.
29416MO0020003,29416,MO,BEST Life and Health Insurance Company,PPO,High,FFE,Individual,0.0345749795028035,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""12 important data fields are missing or unavailable."", ""value"": 12.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 42.9%."", ""value"": 0.4285714285714285}]",12 important data fields are missing or unavailable. Important missingness rate is 42.9%.
29416MO0020006,29416,MO,BEST Life and Health Insurance Company,PPO,Low,FFE,Individual,0.049477882198415,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""11 important data fields are missing or unavailable."", ""value"": 11.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 39.3%."", ""value"": 0.3928571428571428}]",11 important data fields are missing or unavailable. Important missingness rate is 39.3%.
29416MO0020007,29416,MO,BEST Life and Health Insurance Company,PPO,High,FFE,Individual,0.0472326170757279,HIGH,4,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Plan_In_Network_Denial_Rate"", ""Plan_Overall_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""11 important data fields are missing or unavailable."", ""value"": 11.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 39.3%."", ""value"": 0.3928571428571428}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Plan_In_Network_Denial_Rate"", ""message"": ""Plan In Network Denial Rate = 0.5667, above the dataset 99th percentile (0.5450)."", ""value"": 0.5666666666666667, ""threshold"": 0.5449650349650338}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Plan_Overall_Denial_Rate"", ""message"": ""Plan Overall Denial Rate = 0.5667, above the dataset 99th percentile (0.5645)."", ""value"": 0.5666666666666667, ""threshold"": 0.5645416666666657}]","11 important data fields are missing or unavailable. Important missingness rate is 39.3%. Plan In Network Denial Rate = 0.5667, above the dataset 99th percentile (0.5450). Plan Overall Denial Rate = 0.5667, above the dataset 99th percentile (0.5645)."
29416MO0020008,29416,MO,BEST Life and Health Insurance Company,PPO,Low,FFE,Individual,0.0420034420662717,HIGH,3,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 1}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Services_Excluded_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""11 important data fields are missing or unavailable."", ""value"": 11.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 39.3%."", ""value"": 0.3928571428571428}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Services_Excluded_Denial_Rate"", ""message"": ""Services Excluded Denial Rate = 1.000, above the dataset 99th percentile (0.8640)."", ""value"": 1.0, ""threshold"": 0.8640388588074182}]","11 important data fields are missing or unavailable. Important missingness rate is 39.3%. Services Excluded Denial Rate = 1.000, above the dataset 99th percentile (0.8640)."
31256MI0010002,31256,MI,"DENCAP Dental Plans, Inc.",HMO,High,SPE,Individual,0.062785364877259,HIGH,3,MEDIUM,"{""MISSINGNESS"": 2, ""EXTREME_LOW"": 1}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Plan_In_Network_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""7 important data fields are missing or unavailable."", ""value"": 7.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 25.0%."", ""value"": 0.25}, {""type"": ""EXTREME_LOW"", ""feature"": ""Plan_In_Network_Denial_Rate"", ""message"": ""Plan In Network Denial Rate = 0.0000, below the dataset 1st percentile (0.0268)."", ""value"": 0.0, ""threshold"": 0.02682627845178696}]","7 important data fields are missing or unavailable. Important missingness rate is 25.0%. Plan In Network Denial Rate = 0.0000, below the dataset 1st percentile (0.0268)."
31256MI0010006,31256,MI,"DENCAP Dental Plans, Inc.",HMO,High,SPE,Individual,0.0708575763973906,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""11 important data fields are missing or unavailable."", ""value"": 11.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 39.3%."", ""value"": 0.3928571428571428}]",11 important data fields are missing or unavailable. Important missingness rate is 39.3%.
31256MI0010007,31256,MI,"DENCAP Dental Plans, Inc.",HMO,High,SPE,Individual,0.0546179191205279,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""10 important data fields are missing or unavailable."", ""value"": 10.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 35.7%."", ""value"": 0.3571428571428571}]",10 important data fields are missing or unavailable. Important missingness rate is 35.7%.
31358HI0010001,31358,HI,Humana Insurance Company,PPO,Low,SPE,Individual,0.0607873824996214,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""28 important data fields are missing or unavailable."", ""value"": 28.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 100.0%."", ""value"": 1.0}]",28 important data fields are missing or unavailable. Important missingness rate is 100.0%.
31358HI0010002,31358,HI,Humana Insurance Company,PPO,High,SPE,Individual,0.0607873824996214,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""28 important data fields are missing or unavailable."", ""value"": 28.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 100.0%."", ""value"": 1.0}]",28 important data fields are missing or unavailable. Important missingness rate is 100.0%.
33086IN0060001,33086,IN,"Health Resources, Inc.",HMO,Low,FFE,Individual,0.0196618301075753,HIGH,3,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 1}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Services_Excluded_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""9 important data fields are missing or unavailable."", ""value"": 9.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 32.1%."", ""value"": 0.3214285714285714}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Services_Excluded_Denial_Rate"", ""message"": ""Services Excluded Denial Rate = 0.9289, above the dataset 99th percentile (0.8640)."", ""value"": 0.9289340101522844, ""threshold"": 0.8640388588074182}]","9 important data fields are missing or unavailable. Important missingness rate is 32.1%. Services Excluded Denial Rate = 0.9289, above the dataset 99th percentile (0.8640)."
34964OH0030010,34964,OH,"DentaQuest National Insurance Company, Inc.",PPO,Low,SPE,Individual,0.0075094699571479,HIGH,1,MEDIUM,"{""MISSINGNESS"": 1}","[""Total_Important_Missing_Count""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""2 important data fields are missing or unavailable."", ""value"": 2.0}]",2 important data fields are missing or unavailable.
35700MI0020003,35700,MI,BEST Life and Health Insurance Company,PPO,High,SPE,Individual,0.0168187201562228,HIGH,7,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 4, ""DATA_QUALITY_FLAG"": 1}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Issuer_In_Network_Denial_Rate"", ""Issuer_Overall_Denial_Rate"", ""Plan_In_Network_Denial_Rate"", ""Plan_Overall_Denial_Rate"", ""Services_Excluded_Denial_Rate_Invalid_Flag""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""8 important data fields are missing or unavailable."", ""value"": 8.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 28.6%."", ""value"": 0.2857142857142857}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_In_Network_Denial_Rate"", ""message"": ""Issuer In Network Denial Rate = 0.6694, above the dataset 99th percentile (0.5294)."", ""value"": 0.6694214876033058, ""threshold"": 0.5294117647058824}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_Overall_Denial_Rate"", ""message"": ""Issuer Overall Denial Rate = 0.6763, above the dataset 99th percentile (0.5338)."", ""value"": 0.6762589928057554, ""threshold"": 0.5337690631808278}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Plan_In_Network_Denial_Rate"", ""message"": ""Plan In Network Denial Rate = 0.6000, above the dataset 99th percentile (0.5450)."", ""value"": 0.6, ""threshold"": 0.5449650349650338}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Plan_Overall_Denial_Rate"", ""message"": ""Plan Overall Denial Rate = 0.6000, above the dataset 99th percentile (0.5645)."", ""value"": 0.6, ""threshold"": 0.5645416666666657}, {""type"": ""DATA_QUALITY_FLAG"", ""feature"": ""Services_Excluded_Denial_Rate_Invalid_Flag"", ""message"": ""Services Excluded Denial Rate contains an invalid raw value."", ""value"": 1}]","8 important data fields are missing or unavailable. Important missingness rate is 28.6%. Issuer In Network Denial Rate = 0.6694, above the dataset 99th percentile (0.5294). Issuer Overall Denial Rate = 0.6763, above the dataset 99th percentile (0.5338). Plan In Network Denial Rate = 0.6000, above the dataset 99th percentile (0.5450). 2 additional evidence item(s)."
35700MI0020006,35700,MI,BEST Life and Health Insurance Company,PPO,Low,SPE,Individual,0.0172159229570745,HIGH,8,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 6}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Issuer_In_Network_Denial_Rate"", ""Issuer_Overall_Denial_Rate"", ""Plan_In_Network_Denial_Rate"", ""Plan_Overall_Denial_Rate"", ""Plan_In_Network_Resubmission_Rate"", ""Plan_Overall_Resubmission_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""8 important data fields are missing or unavailable."", ""value"": 8.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 28.6%."", ""value"": 0.2857142857142857}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_In_Network_Denial_Rate"", ""message"": ""Issuer In Network Denial Rate = 0.6694, above the dataset 99th percentile (0.5294)."", ""value"": 0.6694214876033058, ""threshold"": 0.5294117647058824}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_Overall_Denial_Rate"", ""message"": ""Issuer Overall Denial Rate = 0.6763, above the dataset 99th percentile (0.5338)."", ""value"": 0.6762589928057554, ""threshold"": 0.5337690631808278}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Plan_In_Network_Denial_Rate"", ""message"": ""Plan In Network Denial Rate = 0.9130, above the dataset 99th percentile (0.5450)."", ""value"": 0.9130434782608696, ""threshold"": 0.5449650349650338}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Plan_Overall_Denial_Rate"", ""message"": ""Plan Overall Denial Rate = 0.9130, above the dataset 99th percentile (0.5645)."", ""value"": 0.9130434782608696, ""threshold"": 0.5645416666666657}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Plan_In_Network_Resubmission_Rate"", ""message"": ""Plan In Network Resubmission Rate = 0.7826, above the dataset 99th percentile (0.2535)."", ""value"": 0.782608695652174, ""threshold"": 0.2535258487237646}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Plan_Overall_Resubmission_Rate"", ""message"": ""Plan Overall Resubmission Rate = 0.7826, above the dataset 99th percentile (0.2574)."", ""value"": 0.782608695652174, ""threshold"": 0.25740528833704834}]","8 important data fields are missing or unavailable. Important missingness rate is 28.6%. Issuer In Network Denial Rate = 0.6694, above the dataset 99th percentile (0.5294). Issuer Overall Denial Rate = 0.6763, above the dataset 99th percentile (0.5338). Plan In Network Denial Rate = 0.9130, above the dataset 99th percentile (0.5450). 3 additional evidence item(s)."
35700MI0020007,35700,MI,BEST Life and Health Insurance Company,PPO,High,SPE,Individual,0.0053357121906317,HIGH,4,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Issuer_In_Network_Denial_Rate"", ""Issuer_Overall_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""8 important data fields are missing or unavailable."", ""value"": 8.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 28.6%."", ""value"": 0.2857142857142857}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_In_Network_Denial_Rate"", ""message"": ""Issuer In Network Denial Rate = 0.6694, above the dataset 99th percentile (0.5294)."", ""value"": 0.6694214876033058, ""threshold"": 0.5294117647058824}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_Overall_Denial_Rate"", ""message"": ""Issuer Overall Denial Rate = 0.6763, above the dataset 99th percentile (0.5338)."", ""value"": 0.6762589928057554, ""threshold"": 0.5337690631808278}]","8 important data fields are missing or unavailable. Important missingness rate is 28.6%. Issuer In Network Denial Rate = 0.6694, above the dataset 99th percentile (0.5294). Issuer Overall Denial Rate = 0.6763, above the dataset 99th percentile (0.5338)."
35700MI0020008,35700,MI,BEST Life and Health Insurance Company,PPO,Low,SPE,Individual,0.0155365074389353,HIGH,7,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 5}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Issuer_In_Network_Denial_Rate"", ""Issuer_Overall_Denial_Rate"", ""Plan_In_Network_Denial_Rate"", ""Plan_Overall_Denial_Rate"", ""Services_Excluded_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""9 important data fields are missing or unavailable."", ""value"": 9.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 32.1%."", ""value"": 0.3214285714285714}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_In_Network_Denial_Rate"", ""message"": ""Issuer In Network Denial Rate = 0.6694, above the dataset 99th percentile (0.5294)."", ""value"": 0.6694214876033058, ""threshold"": 0.5294117647058824}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_Overall_Denial_Rate"", ""message"": ""Issuer Overall Denial Rate = 0.6763, above the dataset 99th percentile (0.5338)."", ""value"": 0.6762589928057554, ""threshold"": 0.5337690631808278}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Plan_In_Network_Denial_Rate"", ""message"": ""Plan In Network Denial Rate = 0.6316, above the dataset 99th percentile (0.5450)."", ""value"": 0.631578947368421, ""threshold"": 0.5449650349650338}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Plan_Overall_Denial_Rate"", ""message"": ""Plan Overall Denial Rate = 0.6316, above the dataset 99th percentile (0.5645)."", ""value"": 0.631578947368421, ""threshold"": 0.5645416666666657}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Services_Excluded_Denial_Rate"", ""message"": ""Services Excluded Denial Rate = 0.9167, above the dataset 99th percentile (0.8640)."", ""value"": 0.9166666666666666, ""threshold"": 0.8640388588074182}]","9 important data fields are missing or unavailable. Important missingness rate is 32.1%. Issuer In Network Denial Rate = 0.6694, above the dataset 99th percentile (0.5294). Issuer Overall Denial Rate = 0.6763, above the dataset 99th percentile (0.5338). Plan In Network Denial Rate = 0.6316, above the dataset 99th percentile (0.5450). 2 additional evidence item(s)."
40254OK0020003,40254,OK,BEST Life and Health Insurance Company,PPO,High,FFE,Individual,0.0259958666424302,HIGH,3,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 1}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Plan_In_Network_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""10 important data fields are missing or unavailable."", ""value"": 10.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 35.7%."", ""value"": 0.3571428571428571}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Plan_In_Network_Denial_Rate"", ""message"": ""Plan In Network Denial Rate = 0.5455, above the dataset 99th percentile (0.5450)."", ""value"": 0.5454545454545454, ""threshold"": 0.5449650349650338}]","10 important data fields are missing or unavailable. Important missingness rate is 35.7%. Plan In Network Denial Rate = 0.5455, above the dataset 99th percentile (0.5450)."
40254OK0020006,40254,OK,BEST Life and Health Insurance Company,PPO,Low,FFE,Individual,0.0238919576201307,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""10 important data fields are missing or unavailable."", ""value"": 10.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 35.7%."", ""value"": 0.3571428571428571}]",10 important data fields are missing or unavailable. Important missingness rate is 35.7%.
40254OK0020007,40254,OK,BEST Life and Health Insurance Company,PPO,High,FFE,Individual,0.0195121025055191,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""11 important data fields are missing or unavailable."", ""value"": 11.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 39.3%."", ""value"": 0.3928571428571428}]",11 important data fields are missing or unavailable. Important missingness rate is 39.3%.
40254OK0020008,40254,OK,BEST Life and Health Insurance Company,PPO,Low,FFE,Individual,0.0041585895859815,HIGH,4,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Plan_In_Network_Denial_Rate"", ""Services_Excluded_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""8 important data fields are missing or unavailable."", ""value"": 8.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 28.6%."", ""value"": 0.2857142857142857}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Plan_In_Network_Denial_Rate"", ""message"": ""Plan In Network Denial Rate = 0.5455, above the dataset 99th percentile (0.5450)."", ""value"": 0.5454545454545454, ""threshold"": 0.5449650349650338}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Services_Excluded_Denial_Rate"", ""message"": ""Services Excluded Denial Rate = 0.8889, above the dataset 99th percentile (0.8640)."", ""value"": 0.8888888888888888, ""threshold"": 0.8640388588074182}]","8 important data fields are missing or unavailable. Important missingness rate is 28.6%. Plan In Network Denial Rate = 0.5455, above the dataset 99th percentile (0.5450). Services Excluded Denial Rate = 0.8889, above the dataset 99th percentile (0.8640)."
42757UT0020003,42757,UT,BEST Life and Health Insurance Company,PPO,High,SPE,Individual,0.0653239286918099,HIGH,6,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 4}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Issuer_In_Network_Denial_Rate"", ""Issuer_Overall_Denial_Rate"", ""Plan_In_Network_Denial_Rate"", ""Plan_Overall_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""11 important data fields are missing or unavailable."", ""value"": 11.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 39.3%."", ""value"": 0.3928571428571428}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_In_Network_Denial_Rate"", ""message"": ""Issuer In Network Denial Rate = 0.6393, above the dataset 99th percentile (0.5294)."", ""value"": 0.639344262295082, ""threshold"": 0.5294117647058824}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_Overall_Denial_Rate"", ""message"": ""Issuer Overall Denial Rate = 0.6393, above the dataset 99th percentile (0.5338)."", ""value"": 0.639344262295082, ""threshold"": 0.5337690631808278}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Plan_In_Network_Denial_Rate"", ""message"": ""Plan In Network Denial Rate = 0.7500, above the dataset 99th percentile (0.5450)."", ""value"": 0.75, ""threshold"": 0.5449650349650338}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Plan_Overall_Denial_Rate"", ""message"": ""Plan Overall Denial Rate = 0.7500, above the dataset 99th percentile (0.5645)."", ""value"": 0.75, ""threshold"": 0.5645416666666657}]","11 important data fields are missing or unavailable. Important missingness rate is 39.3%. Issuer In Network Denial Rate = 0.6393, above the dataset 99th percentile (0.5294). Issuer Overall Denial Rate = 0.6393, above the dataset 99th percentile (0.5338). Plan In Network Denial Rate = 0.7500, above the dataset 99th percentile (0.5450). 1 additional evidence item(s)."
42757UT0020006,42757,UT,BEST Life and Health Insurance Company,PPO,Low,SPE,Individual,0.055182170857721,HIGH,4,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Issuer_In_Network_Denial_Rate"", ""Issuer_Overall_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""11 important data fields are missing or unavailable."", ""value"": 11.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 39.3%."", ""value"": 0.3928571428571428}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_In_Network_Denial_Rate"", ""message"": ""Issuer In Network Denial Rate = 0.6393, above the dataset 99th percentile (0.5294)."", ""value"": 0.639344262295082, ""threshold"": 0.5294117647058824}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_Overall_Denial_Rate"", ""message"": ""Issuer Overall Denial Rate = 0.6393, above the dataset 99th percentile (0.5338)."", ""value"": 0.639344262295082, ""threshold"": 0.5337690631808278}]","11 important data fields are missing or unavailable. Important missingness rate is 39.3%. Issuer In Network Denial Rate = 0.6393, above the dataset 99th percentile (0.5294). Issuer Overall Denial Rate = 0.6393, above the dataset 99th percentile (0.5338)."
42757UT0020007,42757,UT,BEST Life and Health Insurance Company,PPO,High,SPE,Individual,0.0548643423587061,HIGH,4,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Issuer_In_Network_Denial_Rate"", ""Issuer_Overall_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""10 important data fields are missing or unavailable."", ""value"": 10.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 35.7%."", ""value"": 0.3571428571428571}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_In_Network_Denial_Rate"", ""message"": ""Issuer In Network Denial Rate = 0.6393, above the dataset 99th percentile (0.5294)."", ""value"": 0.639344262295082, ""threshold"": 0.5294117647058824}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_Overall_Denial_Rate"", ""message"": ""Issuer Overall Denial Rate = 0.6393, above the dataset 99th percentile (0.5338)."", ""value"": 0.639344262295082, ""threshold"": 0.5337690631808278}]","10 important data fields are missing or unavailable. Important missingness rate is 35.7%. Issuer In Network Denial Rate = 0.6393, above the dataset 99th percentile (0.5294). Issuer Overall Denial Rate = 0.6393, above the dataset 99th percentile (0.5338)."
